,.CSI716567,.dMICN00000NUS,.dMIEF00000NUS,.dMIEF00000PUS,.dMIEM00000PEU,.dMIEU00000GEU,.dMIEU00000NEU,.dMIEU0000VGUS,.dMIEU2D000PEU,.dMIIN00000NUS,.dMIWO00000GUS,.dMIWO0000VNUS,.dMIWO0HC00GUS,.IBOFAHPC0,.IBXXCS2,.MERER00,.MERER01,.MERG0O1,.MERHE4M,.MIEF000I0GUS,.MIWD0000vNUS,.MIWO0002GGUS,.MIWO0IV00GUS,.RAVTRI,.RLGNET,.SP5MVT,.SPGTCLTR,.SPGTINTR,.SPHYDAN,.SPX,.STOXX50ER,.SXXGR,.TOPXDVNET,.WTDGITR,.XNDX,.XNDXNNRL,SYBA.DE,SYBU.DE,.TFRURANLLU,EURIBOR1M,EURIBOR3M,PWHEAMTUSDM
2015-08-10,,434.58,378.97436,887.6974266,123.811,227.589,209.471,10959.96,,561.741,6697.597,7322.068,311.83,,,,,,,1117.7,1532.29,,119.2,6308.0,,,796.3799,4132.4082,,2104.18,6976.49,179.36,2243.54,,5040.6,5503.56,58.72,96.33,,,,
2015-08-11,,433.419,374.985483,878.2725871,121.54,223.932,206.105,10846.44,,555.235,6634.033,7253.544,309.423,,,,,,,1105.07,1516.31,,118.1,6253.09,,,782.5864,4112.5288,,2084.07,6844.23,176.58,2238.65,,4975.44,5361.18,58.93,95.97,,,,
2015-08-12,,423.161,367.931723,861.7100667,117.69,217.897,200.55,10721.96,,545.295,6607.771,7231.875,308.363,,,,,,,1083.73,1509.18,,118.3,6260.3,,,778.3174,4136.665,,2086.05,6614.78,171.81,2209.66,,4991.41,5395.3,58.93,95.15,,,,
2015-08-13,,426.105,369.386377,864.8010087,118.936,220.236,202.696,10745.54,,541.417,6607.537,7220.716,308.767,,,,,,,1088.87,1511.53,,118.35,6246.2,,,780.9134,4129.4419,,2083.39,6675.04,173.74,2212.58,,4982.31,5375.11,58.87,95.3,,,,
2015-08-14,,425.653,368.970301,863.825701,118.411,219.877,202.364,10695.22,,551.989,6617.001,7230.183,309.098,,,,,,,1088.17,1514.22,,118.85,6277.4,,,780.7558,4144.2656,,2091.54,6627.36,173.54,2207.96,,4994.9,5402.2,58.8,95.22,,,,
2015-08-17,,423.16,365.09754,854.7122864,118.55,220.441,202.883,10684.97,,546.947,6637.505,7245.306,311.718,,,,,,,1076.84,1518.93,,119.34,6302.85,,,782.521,4161.1704,,2102.44,6640.4,173.99,2219.1,,5034.56,5487.49,58.91,95.7,,,,
2015-08-18,,416.138,362.289391,848.1200027,118.573,220.83,203.241,10654.45,,546.956,6620.314,7223.006,311.687,,,,,,,1067.47,1515.31,,119.23,6282.66,,,780.2448,4133.1431,,2096.92,6635.6,174.39,2218.27,,5010.41,5433.04,58.82,96.05,,,,
2015-08-19,,411.857,359.047796,840.513693,116.467,216.866,199.593,10472.39,,550.822,6551.507,7144.217,309.228,,,,,,,1057.36,1501.79,,118.17,6215.8,,,764.3387,4104.0,,2079.61,6511.19,171.32,2186.77,,4976.03,5358.39,58.84,95.73,,,,
2015-08-20,,402.708,354.707086,830.2777407,113.894,212.554,195.624,10421.12,,540.008,6442.866,7044.953,303.329,,,,,,,1044.43,1477.06,,116.41,6092.86,,,737.3441,4062.6089,,2035.73,6366.23,167.83,2154.14,,4837.29,5059.5,58.9,94.86,,,,
2015-08-21,,395.123,347.069039,812.3844938,110.433,205.616,189.237,10178.46,,533.811,6267.797,6863.491,294.421,,,,,,,1021.14,1430.62,,112.58,5930.01,,,712.8882,3998.8445,,1970.89,6164.58,162.37,2086.66,,4630.06,4625.93,58.9,93.66,,,,
2015-08-24,,371.132,329.792736,771.7694623,104.867,194.581,179.081,9789.091,,495.343,6034.635,6591.462,284.096,,,,,,,968.29,1380.26,,108.46,5683.88,,,687.4189,3848.1177,,1893.21,5834.5,153.71,1964.44,,4455.25,4276.28,58.8,91.75,,,,
2015-08-25,,371.374,336.965072,788.5367738,109.486,202.675,186.53,10051.05,,505.154,6013.709,6549.213,282.793,,,,,,,988.74,1380.75,,106.69,5589.59,,,696.8072,3834.6072,,1867.61,6109.06,160.16,1900.47,,4430.78,4229.18,58.39,92.92,,,,
2015-08-26,,367.696,336.448067,787.2990887,108.071,199.009,183.157,9865.444,,497.484,6138.056,6677.233,289.549,,,,,,,989.32,1412.48,,111.25,5778.14,,,697.7494,3850.6245,,1940.51,6019.3,157.36,1961.91,,4655.23,4657.48,58.48,92.88,,,,
2015-08-27,,386.089,347.483729,813.0840562,111.527,206.027,189.616,10079.19,,510.617,6268.064,6826.554,295.417,,,,,,,1020.99,1442.29,,113.33,5931.17,,,725.5601,3924.9541,,1987.66,6228.21,162.84,1990.76,,4771.31,4889.69,58.47,94.07,,,,
2015-08-28,,383.508,350.55319,820.2527569,111.658,206.663,190.201,10134.06,,514.543,6297.19,6861.979,295.014,,,,,,,1030.55,1444.84,,113.5,5945.9,,,731.2931,3942.3899,,1988.87,6239.24,163.29,2056.28,,4776.06,4899.34,58.49,94.53,,,,
2015-08-31,,380.694,349.912203,818.7303452,111.213,206.365,189.927,10096.54,,509.956,6249.646,6820.649,291.067,,,,,,,1028.05,1435.13,,112.3,5919.78,,,719.5307,3915.7446,,1972.18,6207.06,163.07,2039.36,,4716.64,4776.98,58.36,94.46,,-0.0879,-0.0277,
2015-09-01,,369.689,342.408552,801.1141285,108.544,200.62,184.639,9843.168,,502.792,6080.056,6627.839,283.319,,,,,,,1007.47,1397.15,,108.91,5739.69,,,702.8676,3829.9751,,1913.85,6053.47,158.62,1961.16,,4571.05,4481.78,58.29,93.96,,,,164.06922015873
2015-09-02,,365.385,340.527981,796.6784843,108.815,201.113,185.092,9834.316,,499.298,6137.652,6675.585,287.607,,,,,,,1002.07,1417.54,,110.52,5821.86,,,701.3711,3832.1052,,1948.86,6072.7,159.05,1945.08,,4696.49,4727.71,58.32,94.12,,,,
2015-09-03,,365.321,342.709239,801.4843654,111.194,205.888,189.487,9947.887,,504.526,6165.556,6716.538,287.535,,,,,,,1008.37,1422.34,,111.6,5843.09,,,704.8097,3841.9441,,1951.13,6207.92,162.83,1957.01,,4672.68,4679.63,58.5,95.32,,,,
2015-09-04,,363.302,337.210304,788.5948906,108.313,200.605,184.625,9687.323,,492.235,6062.451,6591.844,283.779,,,,,,,991.84,1400.92,,109.75,5747.5737,,,692.7795,3789.8582,,1921.22,6037.37,158.73,1916.61,,4617.93,4569.68,58.67,95.37,,,,
2015-09-07,,360.819,332.941458,778.1759483,108.853,201.567,185.51,9776.059,,483.047,6073.769,6604.742,284.372,,,,,,,980.22,1400.53,,109.81,,,,695.6492,3793.1516,,,6071.0,159.49,1918.17,,,,58.59,95.01,,,,
2015-09-08,,373.976,338.255796,790.5693098,110.144,203.955,187.708,9941.4,,489.662,6182.298,6728.809,289.672,,,,,,,995.02,1429.46,,112.22,5884.123,,,708.4864,3845.5161,,1969.41,6139.1,161.38,1879.77,,4749.03,4828.84,58.65,94.59,,,,
2015-09-09,,389.291,346.393914,809.5144379,111.363,206.705,190.239,10065.2,,498.774,6187.37,6733.799,288.113,,,,,,,1019.44,1423.05,,110.77,5802.3706,,,716.5199,3854.053,,1942.04,6207.71,163.53,2000.06,,4693.99,4716.69,58.63,94.75,,,,
2015-09-10,,381.579,344.204788,804.157181,109.956,204.161,187.897,9964.733,,496.493,6177.663,6711.992,289.041,,,,,,,1013.69,1424.69,,111.21,5823.7583,,,715.3737,3830.0557,,1952.29,6114.99,161.59,1963.11,,4741.28,4811.65,58.62,93.84,,,,
2015-09-11,,380.183,343.501911,802.4928404,108.832,202.092,185.992,9915.898,,496.373,6184.9,6712.162,290.516,,,,,,,1012.77,1430.08,,112.0,5838.313,,,711.6628,3816.4006,,1961.05,6051.96,159.96,1964.05,,4771.23,4872.21,58.67,93.56,,,,
2015-09-14,,380.356,345.796316,807.6600951,108.343,200.882,184.878,9853.461,,503.128,6159.637,6683.57,289.352,,,,,,,1018.3,1425.64,,111.26,5815.2236,,,709.7045,3814.7085,,1953.03,6028.59,159.02,1940.4,,4755.87,4840.22,58.66,93.69,,,,
2015-09-15,,379.239,345.431887,806.7842546,109.293,202.544,186.407,9920.215,,500.142,6211.947,6742.846,292.378,,,,,,,1017.0,1438.22,,112.56,5890.7285,,,713.7575,3820.0591,,1978.09,6089.3,160.28,1940.18,,4812.73,4955.89,58.48,,,,,
2015-09-16,,388.122,352.260407,822.7096909,110.648,205.726,189.336,10077.9,,502.365,6287.373,6829.302,294.167,,,,,,,1036.54,1455.07,,113.37,5952.8018,,,722.734,3872.0139,,1995.31,6173.19,162.72,1953.93,,4838.65,5009.13,58.39,93.4,,,,
2015-09-17,,388.516,354.313096,827.5007583,110.91,205.305,188.949,10068.53,,502.365,6284.491,6815.559,295.532,,,,,,,1042.39,1453.39,,113.28,5928.2671,,,724.7056,3888.5342,,1990.2,6180.78,162.43,1979.56,,4840.08,5012.0,58.39,93.3,,,,
2015-09-18,,391.727,355.368578,829.8628811,108.162,201.5,185.44,9899.034,,511.18,6200.395,6712.135,292.594,,,,,,,1047.29,1436.91,,111.7,5817.8784,,,716.4481,3877.2588,,1958.03,5993.81,159.55,1940.37,,4772.63,4872.31,58.76,93.19,,,,
2015-09-21,,388.576,349.284736,815.630292,108.909,203.228,187.023,9801.595,,509.935,6193.98,6707.304,289.328,,,,,,,1030.57,1437.72,,113.08,5847.4966,,,712.214,3872.5232,,1966.97,6048.2,160.95,,,4786.18,4899.64,58.68,94.85,,,,
2015-09-22,,388.825,346.176844,808.2314595,105.296,196.797,181.104,9426.854,,500.514,6087.052,6594.266,284.437,,,,,,,1022.1,1416.19,,111.62,5774.8086,,,699.9503,3813.927,,1942.74,5841.81,155.93,,,4717.71,4759.38,58.89,95.39,,,,
2015-09-23,,378.846,339.161605,791.7896522,105.392,196.962,181.256,9446.772,,499.579,6071.716,6574.671,284.311,,,,,,,1001.9,1411.7,,112.03,5758.9009,,,686.4415,3791.3542,,1938.76,5849.3,156.07,,,4717.16,4758.14,58.84,95.26,,,,
2015-09-24,,376.653,336.572844,785.6756334,103.315,192.732,177.363,9356.711,,500.501,6036.565,6544.676,281.191,,,,,,,994.68,1407.49,,111.43,5746.6343,,,679.7081,3795.3486,,1932.24,5734.12,152.78,1893.39,,4703.44,4730.39,58.84,94.48,,,,
2015-09-25,,377.393,338.067445,789.1463316,106.358,198.251,182.442,9510.295,,500.501,6064.432,6592.157,277.387,,,,,,,998.78,1413.5,,111.98,5759.8628,,,684.8314,3829.5217,,1931.34,5912.29,157.12,1929.0,,4663.34,4649.63,58.65,94.79,,,,
2015-09-28,,377.414,334.848417,781.5707676,104.002,193.786,178.323,9276.205,,497.53,5938.222,6465.883,268.219,,,,,,,989.92,1387.77,,108.87,5625.2671,,,671.5569,3790.6704,,1881.77,5775.23,153.68,1920.74,,4529.75,4382.84,58.78,94.78,,,,
2015-09-29,,366.02,332.653037,776.3527702,103.574,192.574,177.207,9252.913,,500.403,5901.861,6442.884,267.317,,,,,,,983.49,1385.35,,108.97,5641.1646,,,668.1308,3743.6333,,1884.09,5757.03,152.62,1836.44,,4507.56,4339.83,58.77,94.62,,,,
2015-09-30,,373.341,339.385516,792.0491189,105.994,197.511,181.75,9437.586,,512.278,6021.954,6562.49,273.209,,,,,,,1001.67,1411.84,,110.88,5738.9512,,,687.2754,3809.6338,,1920.03,5891.58,156.47,1884.02,,4615.55,4547.62,58.79,95.34,,-0.1052,-0.037,
2015-10-01,,373.341,341.771738,797.6123592,105.102,196.641,180.949,9442.18,,514.102,6045.378,6578.804,274.972,,,,,,,1008.9,1414.29,,111.15,5738.4746,,,690.8534,3821.428,,1923.82,5831.49,155.79,1926.17,,4629.73,4574.86,58.95,95.3,,,,165.451481904762
2015-10-02,,385.99,344.559755,804.1010813,105.76,197.611,181.842,9562.652,,514.102,6118.88,6654.756,279.092,,,,,,,1016.75,1431.94,,112.34,5822.0928,,,712.5666,3882.219,,1951.36,5867.85,156.53,1929.08,,4711.97,4737.33,59.1,95.08,,,,
2015-10-05,,392.179,352.029974,821.261623,109.086,203.718,187.461,9825.648,,526.505,6234.672,6796.528,280.784,,,,,,,1038.06,1456.25,,114.79,5950.4189,,,730.9558,3959.3391,,1987.05,6063.27,161.25,1954.46,,4783.22,4879.99,58.97,95.29,,,,
2015-10-06,,392.174,355.209617,828.6795107,110.087,205.017,188.656,9956.942,,528.0,6248.088,6833.974,276.456,,,,,,,1046.68,1458.5,,114.39,5952.0361,,,740.7381,3979.3066,,1979.92,6119.73,162.18,1970.36,,4755.91,4824.17,58.87,94.72,,,,
2015-10-07,,407.318,364.684291,850.7832694,110.261,205.544,189.141,10031.39,,531.868,6296.989,6906.898,277.006,,,,,,,1072.41,1466.91,,115.7,6013.5435,,,753.8801,3999.5552,,1995.83,6131.72,162.42,1993.5,,4785.6,4884.24,58.86,94.86,,,,
2015-10-08,,402.072,363.683456,848.3677747,110.463,205.977,189.54,10084.43,,527.767,6335.79,6955.826,277.807,,,,,,,1069.33,1476.5,,116.78,6079.877,,,755.9988,4018.0452,,2013.43,6128.98,162.75,1977.79,,4804.02,4921.77,58.96,94.51,,,,
2015-10-09,,405.105,368.38791,859.3237979,111.183,206.804,190.301,10216.45,,534.301,6374.76,6990.445,279.487,,,,,,,1082.65,1483.33,,116.94,6063.0879,,,765.3756,4031.502,,2014.89,6177.16,163.29,2022.83,,4825.95,4966.62,58.92,93.69,,,,
2015-10-12,,411.095,370.926234,865.2252229,110.957,206.231,189.773,10187.97,,530.1,6377.125,6985.836,280.268,,,,,,,1090.84,1484.91,,117.25,6060.1377,,,759.3531,4032.5208,,2017.46,6171.49,162.83,,,4839.82,4994.9,59.05,93.78,,,,
2015-10-13,,408.34,366.23744,854.2873206,110.085,204.327,188.016,10059.13,,525.678,6326.927,6927.45,277.514,,,,,,,1077.74,1474.25,,116.64,6016.3682,,,751.269,4015.1816,,2003.69,6123.63,161.35,2006.79,,4807.1,4927.29,59.01,93.76,,,,
2015-10-14,,404.175,364.140999,849.39715,109.141,202.786,186.597,10048.68,,525.179,6296.449,6898.39,276.658,,,,,,,1072.16,1465.62,,116.26,5989.5713,,,760.6312,4019.3577,,1994.24,6067.15,160.15,1963.68,,4800.46,4913.58,59.11,93.51,,,,
2015-10-15,,412.521,370.716604,864.7334605,110.684,205.708,189.286,10129.86,,529.58,6383.311,6987.016,282.268,,,,,,,1091.5,1485.04,,117.36,6081.627,,,774.2627,4067.4143,,2023.86,6156.97,162.49,1990.23,,4879.2,5074.68,59.07,93.85,,,,
2015-10-16,,414.703,371.01385,865.2775907,111.305,206.951,190.43,10188.85,,532.067,6412.961,7025.185,285.46,,,,,,,1092.46,1490.91,,117.79,6103.3833,,,767.1035,4083.5918,,2033.11,6206.61,163.45,2010.41,,4901.73,5121.46,59.11,94.32,,,,
2015-10-19,,416.535,371.867424,867.2450561,111.634,207.489,190.925,10125.98,,537.441,6399.193,6994.599,285.919,,,,,,,1094.84,1493.08,,118.22,6087.7129,,,762.0408,4065.3103,,2033.66,6220.14,163.96,1995.61,,4927.62,5175.3,59.09,94.44,,,,
2015-10-20,,415.381,370.679498,864.4746522,111.101,206.519,190.033,10098.53,,534.866,6390.173,6989.995,281.791,,,,,,,1092.08,1491.14,,116.88,6094.0024,,,764.8764,4080.886,,2030.77,6190.78,163.26,2001.66,,4901.24,5119.8,58.92,94.11,,,,
2015-10-21,,415.301,368.38408,859.1026208,111.6,206.485,190.001,10095.47,,533.401,6372.911,6972.971,278.489,,,,,,,1085.17,1487.24,,116.14,6048.3047,,,761.7042,4066.4231,,2018.94,6222.18,163.25,2038.41,,4874.01,5062.83,59.1,94.29,,,,
2015-10-22,,412.313,367.984136,858.1699183,114.055,210.87,194.035,10142.54,,533.401,6436.591,7056.017,277.278,,,,,,,1083.65,1510.0,,118.56,6138.0186,,,762.1021,4072.0901,,2052.51,6375.97,166.63,2026.94,,4973.06,5268.51,59.4,95.93,,,,
2015-10-23,,417.402,372.44734,868.5558715,116.421,215.009,197.844,10203.3,,536.823,6502.465,7117.109,282.48,,,,,,,1096.23,1530.26,,119.65,6182.5615,,,761.4887,4056.791,,2075.15,6514.22,169.95,2066.49,,5106.62,5551.37,59.4,97.03,,,,
2015-10-26,,417.764,372.061193,867.6543857,116.117,214.176,197.077,10174.7,,534.667,6496.297,7098.652,283.611,,,,,,,1095.53,1529.32,,119.93,6148.5132,,,759.0503,4027.4031,,2071.18,6492.91,169.29,2081.37,,5114.08,5567.31,59.44,96.84,,,,
